x,m
2.5442487432399394,d
2.876737615242041,d
1.5979069391447651,d
2.2199455711364067,d
0.46915738970916854,d
4.889986330864984,d
2.347675406151293,d
2.8432734174874974,d
1.511392807016702,d
3.8942662983779632,d
3.171132921219267,d
2.496267569217406,d
3.9258617407487892,d
3.524729292316527,d
3.108733762206415,d
2.5622223728679625,d
2.8648458853501557,d
2.5446624890913947,d
2.577833488625301,d
4.937188823083359,d
3.690685759830878,d
3.3618195644075635,d
4.295039744368465,d
2.956660947349832,d
3.3899070195741032,d
1.081437668103416,d
3.8460207198528216,d
4.268741414690271,d
-0.17568018303989774,d
2.571608907557341,d
2.922754003485577,d
2.1626355450326997,d
2.900372337009119,d
1.661957235393465,d
2.7085128887967533,d
2.243428709495209,d
4.277893698064672,d
1.1671240676719041,d
2.0604833990822273,d
2.9406927547573347,d
1.9243428379408012,d
2.716664752101121,d
2.343638665206335,d
2.0190200040405806,d
4.039723395981197,d
3.3095970276805233,d
3.5089167405886976,d
1.945804844575561,d
1.8395207998039205,d
3.849970883452337,d
1.8995383905112038,d
3.240716023147045,d
2.200402711483286,d
2.832138084335291,d
2.2502472088909404,d
3.098283308273021,d
1.9774096987871088,d
1.4967514197805116,d
1.688713023578048,d
5.006114398056933,d
3.355363401684106,d
3.020060669334865,d
4.389410229382783,d
4.686588065748842,d
2.709641903773418,d
1.8705184071438972,d
2.654959873640181,d
2.841878607819196,d
2.22743964275079,d
3.6110695426120323,d
3.7459102868055587,d
2.479755373926288,d
2.1811139463218012,d
4.038965395059645,d
1.010543129211043,d
2.1782470977785975,d
3.203421764728743,d
2.953452924835428,d
2.304996526888488,d
2.586315106128767,d
2.410495088444311,d
2.568517325400282,d
2.549971631209919,d
2.61839378557704,d
4.43231617009497,d
4.7681604851999095,d
4.280159450059748,d
4.163801571310907,d
0.8578440909732161,d
3.0175016635623364,d
3.600406817299973,d
3.55384803144668,d
2.880953711472924,d
2.8263365868624772,d
2.912038280043525,d
2.3134835913085707,d
3.884431272940377,d
1.0125096074796132,d
2.401974638816923,d
3.2130186830266627,d
2.489477951807941,d
5.698555137263497,d
1.4110397682993847,d
4.222858399874073,d
4.001440980478008,d
2.0312293706314497,d
2.7157814392915363,d
2.379994789772868,d
1.4306179691441596,d
3.026554573773881,d
2.1377476857370934,d
1.4906257710869157,d
3.379543498673323,d
2.450416856188564,d
2.3225272500553515,d
4.043033243582665,d
4.382556551495716,d
1.894956310243125,d
3.3162174042924843,d
3.515513528687659,d
3.4927736573879424,d
2.5135682012223217,d
2.1785212955686144,d
0.526124648319303,d
0.7122127407444752,d
2.567368459083991,d
3.819214965459184,d
3.333180343547575,d
1.6385765798432117,d
3.4399405972935946,d
2.7682597986292117,d
2.7941409338921943,d
1.2760635075538354,d
2.0792141712191343,d
3.776122172632344,d
4.356394392758101,d
2.2613524703071497,d
3.8766905791053663,d
3.690218284892702,d
1.9359957666259249,d
2.081556051856145,d
1.796256566633154,d
3.5074598235141927,d
3.1436811207729587,d
3.9695845672959176,d
2.9102065585224564,d
3.569936728273226,d
2.5752250427178325,d
3.4407162194893917,d
2.6990516755325342,d
5.326140582477267,d
3.64951157293718,d
3.683031437771491,d
1.4734052048555735,d
2.067169272185344,d
3.9432043759081723,d
1.0781766373339412,d
3.7518737759199596,d
2.058167057117736,d
3.287260441946931,d
4.472448736673802,d
2.0899021204616623,d
1.32454821357169,d
1.4100552629240033,d
3.2084631690054186,d
2.4935398080781925,d
2.311079623746846,d
3.1768679595093325,d
1.9660840457255293,d
2.955760817178411,d
2.4829196093614407,d
3.6273697676654226,d
2.6788544901102926,d
3.0844343823286704,d
2.9979525030008727,d
1.8336307180832039,d
4.267145360335881,d
3.330553233003055,d
4.463255689229721,d
3.3495219989464946,d
2.6989095674925405,d
1.8830671998789414,d
2.09765307327141,d
3.2925882941236226,d
3.2142457282103285,d
2.3047245716077187,d
2.6146863355132886,d
3.67786243611056,d
2.7122252159983,d
2.7227753776176007,d
1.6890502750028469,d
3.0928800687331943,d
4.046077417759298,d
4.711885181982952,d
3.2208303968731435,d
3.801841743997685,d
0.8068502740233101,d
3.062229561604822,d
4.252069461996575,d
3.050223021997562,d
2.1779288330503515,d
3.421768612227719,d
3.3839511769656236,d
4.192408385617142,d
2.6127019614345235,d
2.6753138542775097,d
3.58077701324836,d
2.5701089151591603,d
3.155485581075143,d
2.894186873970922,d
4.376664562641214,d
2.861330941946308,d
2.649080884456186,d
3.09533386102513,d
2.998502651300296,d
2.3284431722557866,d
2.708007656625855,d
4.151217347328256,d
3.2491213336214564,d
1.927143792665536,d
2.4163783990938192,d
3.1659567388353635,d
1.7018048570151907,d
3.5671138705424106,d
3.0381269608347243,d
2.196857510945565,d
2.928889997956573,d
3.453764118947099,d
3.168553323703059,d
2.1885219718215856,d
3.688790645976908,d
2.27237357019607,d
2.3767718076662065,d
5.588149895086397,d
4.685971351707206,d
2.0373395331415995,d
2.3797396425693376,d
2.333412173982811,d
3.4268800030359343,d
4.343043377665538,d
3.4757967411702055,d
1.7407057425747992,d
3.9764721869787794,d
2.915991432692169,d
4.288216265385331,d
2.066727386419273,d
2.7233438916578154,d
2.711499426364606,d
4.212405631739192,d
2.0464016771690123,d
1.4038781331765933,d
2.9732714733710592,d
3.6174502548359033,d
3.7076679607546144,d
5.164873244449729,d
3.2756466888027793,d
1.2718935543781806,d
2.36785799311455,d
2.0117641292672164,d
3.4448326235797815,d
4.597963961449631,d
3.075121814125349,d
3.216179530754294,d
2.526154418030494,d
2.4953130102835295,d
1.6575056190032502,d
2.4947225051118433,d
2.9772994088308873,d
2.8594679950382167,d
6.140247215700004,d
3.608456759542338,d
4.463756057510851,d
2.446126068138616,d
2.974525379045876,d
4.085845037592956,d
3.620820901352483,d
1.8615055566831071,d
3.1797771729281297,d
2.5433584705482257,d
2.2522201265620105,d
3.342872589155576,d
2.593669090704541,d
4.683869477891338,d
1.6532009760166833,d
3.001501055480531,d
3.8152367808472962,d
2.695759874260674,d
4.242422824478945,d
2.5969364782788666,d
1.748366299042414,d
3.1860703432494963,d
3.642177476362302,d
3.048818350079732,d
2.286648668975185,d
3.294429565850803,d
3.851637144504669,d
3.846765700444332,d
2.6223304536385714,d
1.646181572669765,d
2.7615612118861366,d
2.024314212633401,d
3.332782225777085,d
2.722120306083345,d
2.9805447191263315,d
3.0778823341724384,d
4.304092768393142,d
2.641468693331806,d
3.3214182497985605,d
3.0929627220057174,d
2.5699594169887723,d
3.1778253980881344,d
2.032275191747403,d
5.037284068381536,d
4.382483484255309,d
3.561314128368392,d
2.734187663564472,d
3.7045609030886926,d
2.358273592710178,d
3.534122472926442,d
4.3825129698630265,d
4.184129185688031,d
3.066635819970904,d
2.80726517036098,d
4.250370449687221,d
4.228723548250554,d
3.502859665064652,d
1.5879463346834382,d
2.5897707849705935,d
4.348151534098255,d
2.5219626219785436,d
1.687520063641243,d
1.7500329782839754,d
3.378139504048894,d
2.986319085315084,d
4.898661912190638,d
3.572447800596625,d
0.35768616508140605,d
4.784474390975754,d
4.900811256355217,d
3.52600917060403,d
3.6390278752782144,d
2.313989056495118,d
0.41665728890483544,d
1.155911147692288,d
2.353257359677026,d
1.6155411884147801,d
5.228705939580986,d
2.5137478665969932,d
3.536406926420629,d
2.175355115033899,d
2.5573194973765534,d
3.0407465738705572,d
3.6924576255964414,d
2.638595212930061,d
2.183537370522283,d
1.541611590284239,d
3.03588965076431,d
2.9842512465176503,d
3.861883983086045,d
6.377813536324508,d
3.2466773343234663,d
2.208051606146129,d
3.415350163878551,d
3.5905024964914123,d
2.5300618500995378,d
3.226905275750655,d
1.6922222623978376,d
3.7757081176582377,d
1.7009576072391228,d
2.2168711418444462,d
3.002006755808894,d
1.338723667450243,d
2.6397332227506882,d
3.3217653352063774,d
4.681414233381807,d
3.8769506335156683,d
3.2083770993074947,d
4.647831155122708,d
4.298502559136605,d
3.165850612137017,d
2.094996505863299,d
3.9946622436952612,d
3.999740232774639,d
0.8894943481365805,d
2.796709994819551,d
2.532413306475651,d
4.224945470100781,d
3.872100429247254,d
0.4355324920786572,d
3.9520440213652046,d
4.410042485493966,d
2.279316600604193,d
2.685277958261924,d
1.920033378228498,d
2.9729266225666473,d
2.500949467584785,d
4.1154564734622685,d
3.3142078950636726,d
1.5746779559638129,d
2.645150981023858,d
2.11494609483725,d
2.9349192107104147,d
4.293611404882401,d
1.1202918682516758,d
2.432425793488228,d
2.974335983092729,d
3.2270111041463334,d
0.3241318930057657,d
1.7983256405440506,d
3.362491808590989,d
2.5887341382947273,d
3.539907190335242,d
3.1564658049802614,d
3.2051572825343073,d
2.018065126961533,d
3.98293523811002,d
-4.715123768995757,d
-3.7382466865933854,d
-3.240126989550401,d
-3.4733242174762693,d
-2.711312648301453,d
-1.203343648525746,d
-3.4897315132205335,d
-3.9182346102564325,d
-3.1014753625889666,d
-2.8098175139645285,d
-2.865621112373893,d
-2.7671419859253366,d
-2.2796292772362228,d
-3.5947435276023088,d
-2.152177853051623,d
-3.720219095713122,d
-1.610898348313357,d
-3.326507870086447,d
-3.508159636584642,d
-1.1112069042649066,d
-2.281796112096313,d
-4.202658508632461,d
-0.6118722688398428,d
-2.4296814315112827,d
-4.669448739068224,d
-3.0444787450049207,d
-1.710185848176559,d
-1.279220017987839,d
-3.5288468503282697,d
-4.404429029426602,d
-2.324563590331326,d
-3.1528977109534604,d
-3.7423925969416736,d
-3.93287421833172,d
-3.1744328121473213,d
-3.4121334537131256,d
-1.4938467815705159,d
-3.186173409825042,d
-2.1784747256876345,d
-2.7992609582442656,d
-3.29891860425057,d
-3.5494683888866367,d
-2.4985053665625747,d
-3.891940454277197,d
-1.5273791362083846,d
-2.4442305399626965,d
-3.110905932174497,d
-2.448769231287852,d
-1.518808603610679,d
-3.4122156896848415,d
-3.761897352128847,d
-3.7456859296185945,d
-3.6936490871408303,d
-2.0846396616112814,d
-3.7851087534167442,d
-4.166187971906778,d
-2.7398382649856257,d
-3.7783290229332986,d
-2.828959935990709,d
-3.45810750369064,d
-4.628870762728956,d
-1.6530262918472078,d
-3.6918007175430474,d
-2.6942947135864075,d
-3.9955448024551146,d
-2.910660605776048,d
-3.3553808118177364,d
-4.2208631954602005,d
-3.388121379872468,d
-3.5800412935819375,d
-4.525883692540302,d
-2.4303164818272585,d
-3.225627272127316,d
-3.9561028192516643,d
-4.185322281739482,d
-3.380810348630011,d
-3.783795896807214,d
-1.3734161837278012,d
-2.577721197984303,d
-5.405226048280621,d
-2.123794259668605,d
-3.973753961611091,d
-2.545084752716008,d
-2.94268465616608,d
-2.492488975843293,d
-3.660724952558933,d
-3.2320518534465283,d
-1.813874282637612,d
-3.931576842707274,d
-2.5241413712761576,d
-1.7787804284645037,d
-3.991971984410728,d
-3.590288716981237,d
0.2929531648026402,d
-4.464778298660482,d
-4.279783453227513,d
-3.1736429156057344,d
-2.4721613502728914,d
-4.3918565012906745,d
-2.682650568186917,d
-3.0618763226009573,d
-3.056416175565172,d
-4.682968654182983,d
-2.2614731858662767,d
-2.9864209936275947,d
-4.1724918809973355,d
-2.232057811719285,d
-3.9395791861777067,d
-2.575419463973214,d
-2.1470604061242327,d
-2.491839129793632,d
-3.447062491949264,d
-3.782657771120526,d
-3.524276926483933,d
-4.481597856059811,d
-3.3708059680314566,d
-2.9466616274173534,d
-3.30239152998975,d
-3.951720480858423,d
-2.596527388128931,d
-3.5383332676865975,d
-3.7435618059076106,d
-2.034467095044454,d
-2.8647507259368257,d
-1.9786508716576559,d
-4.403205943707231,d
-3.235914854065609,d
-5.714445273412742,d
-3.401040842907217,d
-1.803444688192327,d
-5.537609541603883,d
-2.999847223532665,d
-5.134849586239396,d
-3.430240791298195,d
-3.04145108921316,d
-2.7834195847362615,d
-3.08084214366177,d
-3.1095394259846554,d
-3.4962841135515026,d
-1.5439647117657884,d
-3.78733810424188,d
-3.130635030816813,d
-3.9782065297529248,d
-2.9834761542189256,d
-2.3439841707128037,d
-2.1140627250512725,d
-3.5876178583269365,d
-3.920205977541554,d
-2.422273191081962,d
-2.7789365487788746,d
-1.4807090822712952,d
-2.0279532757945975,d
-4.0679214799569445,d
-2.9323225117209786,d
-2.5954712022622677,d
-2.56484881191744,d
-1.4936819817735898,d
-3.9653273497276333,d
-3.010812915312465,d
-2.820963114878035,d
-2.1519045975358178,d
-2.9053789703433743,d
-4.309718225356519,d
-2.603665525169927,d
-3.2164481705822263,d
-3.5325334179637506,d
-4.7986308481627145,d
-1.0097286170542241,d
-2.4344464139157838,d
-3.8753956820550037,d
-3.694921690385793,d
-3.7259793419611515,d
-4.236963084491331,d
-4.320490636721159,d
-4.078708876427207,d
-2.3356703588441445,d
-4.225029454759712,d
-2.9347434624125732,d
-1.931976448776912,d
-1.8355359865704564,d
-2.6416018138800523,d
-1.5552199157765287,d
-2.7026246713537043,d
-3.362497100813548,d
-1.7088243812542503,d
-3.7883328852910787,d
-4.1258539247356945,d
-3.773483404953702,d
-2.72603280031724,d
-1.3948009820171585,d
-2.7153874703191443,d
-4.129833377753921,d
-2.767414815862568,d
-4.455606989388629,d
-1.9823781229872894,d
-3.615140734129378,d
-3.007757616869057,d
-1.4829417331321015,d
-5.1306848937409875,d
-3.64173777908714,d
-2.9198302914452783,d
-4.418227263591223,d
-2.0000512740329714,d
-4.215619379272941,d
-1.3148000092069665,d
-3.4542639131761916,d
-3.078807650566064,d
-0.3178381865531792,d
-2.2357314579574505,d
-3.059406297741454,d
-2.7621367635820553,d
-6.096732896455013,d
-2.8105421365700907,d
-3.288473884623604,d
-2.358022461587463,d
-0.9740113740495153,d
-2.5817240164098396,d
-2.889185558453355,d
-2.8927742645219308,d
-5.7467296335851294,d
-3.6664170256538027,d
-3.562020625161264,d
-3.074201114335606,d
-1.6150566570149765,d
-3.779045172471508,d
-3.405942367564227,d
-0.7338080574393229,d
-3.5442283552988,d
-5.062501764657276,d
-4.107880010040267,d
-3.214374283899182,d
-1.5572842064632282,d
-3.561136501441627,d
-4.226584897299,d
-3.8889743780214534,d
-3.3184038756756227,d
-3.378889078901934,d
-5.059145973940345,d
-3.5680751994947495,d
-4.7266046020124906,d
-3.3069720466970054,d
-2.963747021366548,d
-3.4185968121824803,d
-3.3866776977611583,d
-2.4335476705537786,d
-1.2706744342391403,d
-3.8858745096433696,d
-0.9548477080165405,d
-2.23697698177613,d
-3.2025381178449748,d
-1.61205635646431,d
-3.023112049535477,d
-2.5227861548299986,d
-2.4654079355773573,d
-2.345393492354898,d
-3.1006178898908177,d
-1.4228510318892724,d
-3.1864620355517586,d
-2.4270979858077775,d
-1.788944164040299,d
-3.484581897313263,d
-1.907788373768657,d
-3.437402858656252,d
-3.3325710443632164,d
-2.0015407853388862,d
-3.442036416385248,d
-3.4639132690454986,d
-3.342845182764888,d
-3.7444037423721657,d
-2.223858364144044,d
-3.189646911497074,d
-2.815884051129447,d
-1.1123665433984427,d
-3.7953213699064454,d
-2.419635862824821,d
-1.8422257526998016,d
-2.480096913729627,d
-2.9250844500215027,d
-2.5042393523605213,d
-2.8330911750127887,d
-2.4940547349338695,d
-3.3438671261633313,d
-3.8269957200019338,d
-3.6100294316106,d
-1.779834197127639,d
-3.0415980445778668,d
-5.129546114787178,d
-2.433165706792492,d
-3.259825230415933,d
-2.907224149604495,d
-3.419200149521089,d
-2.6934334783358844,d
-3.9371908748466034,d
-2.8316015978907454,d
-4.611813210955804,d
-3.903832375381365,d
-3.3735253745864626,d
-3.3124579008943402,d
0.1160100399016959,d
-2.8185272846243254,d
-1.5931290021396887,d
-3.6569147305126735,d
-3.368498439921318,d
-4.239959053453182,d
-3.4668781674237508,d
-0.9340509136347497,d
-1.239629380512722,d
-3.4559051184253784,d
-2.878992831263302,d
-2.282307524512513,d
-3.302826030402406,d
-3.4578217385899133,d
-3.205203200036384,d
-3.9433969398512203,d
-2.2307276328039416,d
-3.6918654703079152,d
-2.414183061960628,d
-1.8547995979135192,d
-3.1626086327736562,d
-2.4500663697461915,d
-0.9592630383915415,d
-2.217878853693714,d
-4.385505258515547,d
-3.3037923276975185,d
-1.5469624661834087,d
-3.738790593168088,d
-2.8722978959573564,d
-2.2476521811803503,d
-3.537989604405086,d
-2.7757614751476805,d
-3.1969038228940603,d
-4.475537416385448,d
-3.089315543243875,d
-3.078282734723667,d
-3.7614184326499602,d
-1.5126832572605629,d
-3.6687523226054535,d
-3.211320009757209,d
-3.4151062603803246,d
-3.937468520757159,d
-4.165358874595392,d
-2.972320215807092,d
-2.809281352274275,d
-1.5090416475115973,d
-1.747039262575036,d
-4.4056434423634805,d
-2.826590063422738,d
-4.900391182632674,d
-3.201714107520325,d
-5.190159108446779,d
-3.0142930888670483,d
-3.2111681426877614,d
-5.157180055179602,d
-1.031627195972483,d
-2.717112262820883,d
-4.012437026730206,d
-2.2160254748700057,d
-2.517910758023385,d
-4.5578277595279815,d
-2.619158134695111,d
-2.842618681746696,d
-2.064220208683347,d
-5.630096708325789,d
-1.8871166339149406,d
-1.574261938577172,d
-2.553165472001291,d
-3.719481143329612,d
-3.392765288073441,d
-2.3817761952468555,d
-2.3832231156951944,d
-2.2428675689118505,d
-0.872721960029315,d
-2.2871965600717794,d
-0.92109542632108,d
-3.644177668438874,d
-3.9660629194164803,d
-4.599643422785322,d
-4.2237242456065,d
-2.635239319131953,d
-2.831127265757025,d
-5.392813789394168,d
-3.860406481384886,d
-3.7738827349349138,d
-1.6969237579459653,d
-4.175099070198439,d
-4.410257188374022,d
-1.9294550976294005,d
-4.301246926491356,d
-3.860177757098674,d
-1.935405360134393,d
-2.559786269702443,d
-2.330694533232368,d
-2.0521050820004065,d
-2.69713376206548,d
-3.5443717556676555,d
-4.128364816727205,d
-2.910548349160836,d
-4.42389746346255,d
-1.2398460300432148,d
-2.6911791532824325,d
-2.83828916784568,d
-3.378943663499813,d
-4.327673539030709,d
-2.4424092995226463,d
-3.420873500062324,d
-2.7119353005101825,d
-4.073943156458348,d
-4.849864865476668,d
-2.1586952573857934,d
-2.831398792003591,d
-3.711943245429228,d
-2.7056118208712894,d
-2.7628699697086576,d
-5.135420114284512,d
-2.625280013111366,d
-2.2421238927363487,d
-3.3524446138458055,d
-3.054360220734627,d
-3.0087462006032077,d
-5.261650950078877,d
-2.123146580900424,d
-3.819021519773046,d
-4.849400501047588,d
-2.1164496906327948,d
-3.753340521007182,d
-3.338998858822223,d
-2.8839460457503048,d
-2.2646282422971784,d
-3.8452104811644974,d
-2.819855911843284,d
-1.8999874495098235,d
-2.636159806248949,d
-2.797931314845105,d
-4.099256007049318,d
-2.2233068200724033,d
-3.6592542436944293,d
-2.3801789275494807,d
-3.26984187356314,d
-1.4504167093730622,d
-4.442448918197987,d
-3.4284115647029645,d
-3.5347519978359028,d
-2.425045923220103,d
-3.1034006148596993,d
-3.0996102267633594,d
-2.1361962680424806,d
-3.751663822407306,d
-5.13334429962773,d
-1.7424493839788693,d
-3.568561321729705,d
-3.7291589926862674,d
-3.895345420091295,d
-2.968298557983018,d
-2.4425694213498508,d
-1.9951106510440961,d
-3.003434696931845,d
-2.682219928075773,d
-3.9929870614077925,d
-3.0806779817859518,d
-1.0587749754257352,d
-3.164349404519827,d
-4.67443798042059,d
-2.5182105495583182,d
-2.8098718257861037,d
